date_info,name,title,content,rating
Reviewed in India on 17 July 2019,Imran Mohammed Belgaumi,It’s just monitor nothing much special - ok use,Nothing much special about it. Just work as expected.,5.0 out of 5 stars
Reviewed in India on 26 May 2018,Ronn,Colour and clarity is superb..... ...,"Colour and clarity is superb.....Dvi,HDMI,VGA are options available for connection.....But felt disheartened to see the package already opened.I request amazon to seriously take note",4.0 out of 5 stars
Reviewed in India on 1 April 2020,Amazon Customer,Just go for it.,Got it for 7443. Best monitor with great display quality.,5.0 out of 5 stars
Reviewed in India on 21 March 2021,veer chauhan,Bad experience,Very bad experience...the corner of product is damaged.... after my replace request they don't replace it....n they told me to return n refund...very bad experience,1.0 out of 5 stars
Reviewed in India on 10 November 2020,AC,The monitor goes off automatically and then turns on for some time repeatedly,The monitor goes off automatically and then turns on for some time repeatedly. Its a defective piece sold by the seller.,1.0 out of 5 stars
Reviewed in India on 30 November 2018,Sarvesh,A good product,A decent display with sufficient resolution. The sound output could have been better though.,4.0 out of 5 stars
Reviewed in India on 22 August 2020,Hardik Joshi,Best choice,I purchased this monitor for development purpose. Its best choice. Buy it now!,5.0 out of 5 stars
Reviewed in India on 2 May 2018,Amazon Customer,Lacks Versatility,"Good resolution, clarity. No swivel/pivot joint B/W the Base and the screen. So turning the screen or changing it's vertical angulation is not possible. Joystick at the base as a Menu button.",4.0 out of 5 stars
Reviewed in India on 26 June 2019,Shripada Hebbar N,Display gone after using just for about 3 months,"The product was working fine, but suddenly after 3 months of use, monitor started displaying strange verticle lines, and eventually display is gone. Poor quality product.",1.0 out of 5 stars
Reviewed in India on 2 October 2019,Venkatesh,Worth the Buy!,The Bezels in it are So thin which makes the Screen bigger and comfortable. Picture quality it good and It's smooth for Gaming also Supports And Free Sync!,5.0 out of 5 stars
Reviewed in India on 12 August 2020,Adesh Kumar,Awesome,Beautiful screen,5.0 out of 5 stars
Reviewed in India on 24 January 2020,Manoj Sadh,No built in speakers,This product doesn't have built in speakers so i dislike it. Should i change this with some other model having built in speakes? Please advice me.,3.0 out of 5 stars
Reviewed in India on 14 January 2020,NARESH Kumar ji,Ok product,Stand is not strong.. Over all ok,4.0 out of 5 stars
Reviewed in India on 19 November 2020,Chaitany,Good product,"Good product, would be much happy if it was manufactured in India.",4.0 out of 5 stars
Reviewed in India on 3 June 2020,Aditya Rajvansh,BEST GAMING MONITOR UNDER 9K,Best gaming monitor under 9k hdmi cable use 75hz easy freesync Awsome 1080p gaming,5.0 out of 5 stars
Reviewed in India on 13 January 2018,Pawan Kumar,Five Stars,Very good monitor. Configuration options could have been much better.,5.0 out of 5 stars
Reviewed in India on 1 June 2019,Dave Jon,Good monitor,"मस्त हैं ,खरीद ले .whatever your parameter to judge the monitor ,it's 4.5/5 star from me.",5.0 out of 5 stars
Reviewed in India on 22 July 2019,CHETAN RAJPUT,Excellent,Excellent display as per company reputation,5.0 out of 5 stars
Reviewed in India on 18 September 2019,digvijay kumar,Display not work,After some days a a black panch on boton my display panne and whole panel not work .My money is destroyed,1.0 out of 5 stars
Reviewed in India on 2 November 2019,M.T.Bannerjee,A very good purchase for the price paid,HDMI port facility is a great advantage. Screen is steady since the connection is stable. Resolution is good.,5.0 out of 5 stars
Reviewed in India on 22 May 2020,Magare Sunil,Quality issue may be it is duplicate or faulty.,I think its worst monitor not stands till perpendicular. Quality of picture worst on off button provide for screen settings only.when doing screen resolution it goes off.,1.0 out of 5 stars
Reviewed in India on 9 July 2020,Parag kumar,EXCELLENT PRODUCT,"IF YOU WANT TO BUY LED / MONITOR ... COMPANIES LIKE LG , SONY ETC SHOULD BE TOP PRIORTIES ... JUST GO FOR IT ... I FACED EVEN NOT A SINGLE PROBLEM",5.0 out of 5 stars
Reviewed in India on 13 April 2019,Amazon Customer,Worth it!!!,Totally worth it.... Only con is lack of speaker. Bought it for Rs 9200( can get it for less),5.0 out of 5 stars
Reviewed in India on 28 July 2020,SK SAHOO,Nice,Nice one,5.0 out of 5 stars
Reviewed in India on 26 January 2019,Debojyoti jana,Go for it,There is nothing to say look at these pictures and buy it! Its the best monitor under this price,4.0 out of 5 stars
Reviewed in India on 25 July 2019,Vashisth,True colours,True and vibrant colours best for gaming.,5.0 out of 5 stars
Reviewed in India on 2 November 2019,FaizanBukhari,Good but not good.,Very good but little led bleeding. It’s sucks while gaming in dark room and or dark night environments in game,4.0 out of 5 stars
Reviewed in India on 12 September 2017,Mohamed K.,Excellent for PS4 users,Got it yesterday i ordered it for my PS4 and it's works like a charm good resolution and clarity and the bonus thing is it have a headphone jack so we can plug speaker to the monitor. Loving the product <3,5.0 out of 5 stars
Reviewed in India on 12 December 2018,Viki,Very Easy on Eyes,My eyes are very sensitive and so I wanted to buy a Lcd Monitor and it's really worth buying this as this Monitor doesn't strain my eyes as most monitors would do.,5.0 out of 5 stars
Reviewed in India on 22 August 2019,Goodman abraham,Disappointed,Bought it 7 months back it was top at first but started having issues. The monitor options started flickering and it won't stop.. Wish I had gone for Samsung!,2.0 out of 5 stars
Reviewed in India on 8 June 2020,Nikhil Suthar,No word for this Monitor,After use 3 year this is one of the best under 10000rs. Still worth it,5.0 out of 5 stars
Reviewed in India on 1 July 2020,Sai Ram Prakash,Good quality,It is of IPS model. No strain for eyes even for longer hours.,5.0 out of 5 stars
Reviewed in India on 18 October 2019,CM Kaushik,Great product,Got it in 6200 in sale.. I should say it's a great monitor for multipurpose use.. Philips launched a new model with speaker and almost same features.,5.0 out of 5 stars
Reviewed in India on 3 December 2018,Amazon Customer,Nice screen,Nice screen. I don't like the power button though. You need to hold it for few seconds for screen to shutdown.,5.0 out of 5 stars
Reviewed in India on 7 October 2019,himanshu,Awesome  deal,I got this screen from Amazon at low price screen is so good even rgb colors of screen is too good for designing purpose and quality is unbeatable,5.0 out of 5 stars
Reviewed in India on 7 November 2018,pratap raja,Good product. I satisfied,This is a led ips display.. Trust me 1st lg is best brand in India market. Display quality 5/5,4.0 out of 5 stars
Reviewed in India on 18 February 2019,Ashutosh chandrA,Good picture quality and size is standard for coding purposes.,"I'm using it for around 1 month, and I'm totally satisfied with it. Picture quality is great, size is standard. Bonus I got it in sale so totally satisfied with price and product ratio.",5.0 out of 5 stars
Reviewed in India on 29 February 2020,Lucky,Excellent,Good priduct,4.0 out of 5 stars
Reviewed in India on 9 July 2020,Sandy,"Cables missing, very poor stand","Cables missing, very poor stand.",1.0 out of 5 stars
Reviewed in India on 27 June 2018,Partha pratim Neog,The only problem I find with the monitor is that ...,The only problem I find with the monitor is that it wobbles on the slightest shake to the desk.,5.0 out of 5 stars
Reviewed in India on 20 October 2019,akshay patel,Good monitor for rs 7500.,It is a good monitor if you get it around 7000 to 7500rs.. If you need more graphics quality then go for HP 22f OR Dell glossy monitors.,5.0 out of 5 stars
Reviewed in India on 27 September 2020,Amazon Customer,Awesome product from LG,"Simple , great clarity , Budget.. After 2 months use its really good monitor at affordable price.",4.0 out of 5 stars
Reviewed in India on 22 October 2019,KULASEKARAM C R,PRODUCT NOT GOOD AS TV,THE PRODUCT IS NOT A TV. IT HAS NO AUDIO. IT WAS PROMISED TO TAKE BACK THIS ON 19.10.2019.NO BODY HAS COME SO FAR. PLEASE COLLECT IT BACK IMMEDIATELY AND REFUND .. REGARDS. KULASEKARAM,1.0 out of 5 stars
Reviewed in India on 12 June 2020,Amarjit Koijam,Very impressive at this price from LG,Just Wow! Bought it during the lockdown and took 14 days to reach Imphal. But the wait is worth it. The gaming experience is just mindblowing.. Thanks,5.0 out of 5 stars
Reviewed in India on 19 August 2019,Shiv shankar kumawat,Quality is good.,Remote is not available with product and speakers are not inbuilt,4.0 out of 5 stars
Reviewed in India on 23 October 2019,Jasp,Very Good,"Earlier I had a 17"" and looking to its performance I purchased 22"".. Picture quality good.. Decent Sound.. Have been using every day for my office work.",5.0 out of 5 stars
Reviewed in India on 10 August 2020,pijus kanti ghosh,Very good,Good,5.0 out of 5 stars
Reviewed in India on 25 October 2020,Amazon Customer,Screen bleeding issue,I have had it replaced but the second one also has this screen bleeding issue.,1.0 out of 5 stars
Reviewed in India on 2 August 2017,Arham Jain,It is by far the best looking monitor in this price range,It is by far the best looking monitor in this price range. Extremely thin bezels and simple and elegant design,5.0 out of 5 stars
Reviewed in India on 27 February 2020,Amazon Customer,it is performing good.,"The monitor is performing very well. I am using it only for reading, coding, and watching movies.",5.0 out of 5 stars
Reviewed in India on 26 August 2020,Vinay,Producing Different Colours ( Like Yellow ) To Edges,"Picture Quality Is AWESOME.. But, Some Different Colours Are In Edges ( Like Yellow ).. I Think, I Got Orderd One",3.0 out of 5 stars
Reviewed in India on 24 August 2020,Ronan Justin,Worth it,I think it's worth the price ..it has a clear screen where a gamer can use it screen resolution to 1080 for high end gaming ..I'm satisfied with the product,5.0 out of 5 stars
Reviewed in India on 4 October 2020,Jai Bheem,The product deliveres what it promises,"Excellent picture quality for this, the bazel is sleeky and sits very well to hold the display. good buy.",5.0 out of 5 stars
Reviewed in India on 29 October 2020,sayoojkt,Best in Class,go for it without any doubt... this monitor is the best in this segment...,5.0 out of 5 stars
Reviewed in India on 11 November 2019,Chanish,Amazing,Amazing quality value for money i am very happy,5.0 out of 5 stars
Reviewed in India on 12 August 2018,Sauraj,This monitor rules,Best 22 inch monitor under 10k.Don't think twice just go for it,5.0 out of 5 stars
Reviewed in India on 11 April 2018,Ankit Wasnik,Monitor is good. Colors are really nice and viewing angle is ...,Monitor is good. Colors are really nice and viewing angle is great. I got power cable and hdmi cable with the monitor.,5.0 out of 5 stars
Reviewed in India on 19 October 2018,FAiZ,Best built quality lg monitor under 800,The display quality is very good and picture is good best monitor to buy under 8000 thank for Amazon and LG campany.,5.0 out of 5 stars
Reviewed in India on 19 September 2020,Jitendra Eknath Sapkale ,Good product,Very good product and very good condition,5.0 out of 5 stars
Reviewed in India on 11 March 2020,Laxman,Value for Money,Product is good and value for money,4.0 out of 5 stars
Reviewed in India on 20 April 2019,Parin,👍🏻,👍🏻,5.0 out of 5 stars
Reviewed in India on 8 November 2016,gopinath,Best Budget Monitor,Meets my expectation.. Nice display quality.. And also suitable for Mid level gamers,4.0 out of 5 stars
Reviewed in India on 15 May 2020,Anil Rajbhar,Perfect Monitor,In this price range its a perfect monitor for gaming nd editing.,5.0 out of 5 stars
Reviewed in India on 25 July 2020,Kindle Customer,Just amazing product at this price range,At this price range I didn't expect this much.. it's just wonderful. It has got everything you need for your professional work.,5.0 out of 5 stars
Reviewed in India on 5 January 2021,Mohasin B,Awesome,Awesome experience. Recommended for WFH PPL's those are working on laptops.,5.0 out of 5 stars
Reviewed in India on 25 December 2020,Lokesh Gajbhiye,Worth Buying,"Very good experience, timely delivery and quality product.",5.0 out of 5 stars
Reviewed in India on 23 February 2021,Rohit Madhu,Perfect for normal works,I am not sure about editing field but for coding its perfect,5.0 out of 5 stars
Reviewed in India on 23 November 2019,Binai Sankar,Excellent Choice,"Its a great monitor for watching movies, editing photographs and reviewing presentations.",5.0 out of 5 stars
Reviewed in India on 16 May 2018,Captain Nimo,Three Stars,Satisfied with the product functionality and Amazon delivery.. Speakers would have got 1 star more in the review.,3.0 out of 5 stars
Reviewed in India on 25 July 2020,Amazon Customer,Good,As expected,5.0 out of 5 stars
Reviewed in India on 17 September 2020,Amazon Customer,Good product,Very wide and good,5.0 out of 5 stars
Reviewed in India on 10 June 2019,DEBASIS NANDI,Excellent picture quality,Amazon took very little time to deliver the product in well sealed pack. Picture quality is outstanding. One can go for the having the product without hesitation.,5.0 out of 5 stars
Reviewed in India on 1 November 2019,Amazon Customer,Dont purchase for if you are looking for coding purpose.,"BIG NO FOR CODING PURPOSE !!. If you are looking to monitor for coding purposes, then this is the not for you.. Alphanumerics, especially in coding, is really pathetic.",2.0 out of 5 stars
Reviewed in India on 7 August 2020,😀,Brand and Value Combo,Value for money perfect picture quality,5.0 out of 5 stars
Reviewed in India on 19 November 2018,raffreddiuno,Awesome monitor,I got it a few months back and there isn't a single day when I switch on my pc and am not impressed.. Display is sooooooo awesome specially due to minimistic bezels and Colorado quality is great too.. Definitely recommended.,5.0 out of 5 stars
Reviewed in India on 13 May 2020,rishi ranjan,Quality product in low price.,In this price range product quality is good..screen resolution ia good.gaming experience is also not so bad..,5.0 out of 5 stars
Reviewed in India on 31 October 2019,Subhajit Bose,Good Monitor,Picture quality is good and gaming is also good but freesync will only be support by amd graphics card.,5.0 out of 5 stars
Reviewed in India on 13 August 2019,SOUVIK HALDER,Best for mid range,"Product is nice, You can buy without any hesitate. Afterall it's LG 👌",5.0 out of 5 stars
Reviewed in India on 3 December 2020,Susmita nandabera,Susmita,Product is good. But I got this item Bajaj finance . Bajaj finance not good because this is chhiter.,4.0 out of 5 stars
Reviewed in India on 3 February 2019,Kishoke,5 Star Performance,I searched for bezel less display and got this one and I am not dissapointed with the quality and look. Stunning monitor in the price range having upto 75 Hz refresh rate.,5.0 out of 5 stars
Reviewed in India on 7 October 2019,Vishal Gaikwad,Best for gaming,Best monitor in this price.,5.0 out of 5 stars
Reviewed in India on 23 September 2019,Rahul Borkar,Bang for a buck!,One of the best in the market,4.0 out of 5 stars
Reviewed in India on 19 October 2019,Yuvaraja Purushothaman,Good,So far monitor is working good,4.0 out of 5 stars
Reviewed in India on 10 September 2017,Sarfaraz Abbas Rizvi,Simply the best Monitor,Undoubtedly the best monitor available in this price range. Don't look here and there. Just close your eyes and buy this monitor.,5.0 out of 5 stars
Reviewed in India on 25 October 2018,sainath,Good product of this cost,"Full HD monitor but pixel density very low, and display brightness also low quality, from CPU connecting with HDMI cable not supporting properly,",4.0 out of 5 stars
Reviewed in India on 17 August 2020,C Rajesh,Super,👍👍👌👌👌🤝🤝💪💪,5.0 out of 5 stars
Reviewed in India on 20 July 2020,Gayathri,Missing parts,Received package with missing items. Cannot fit the stand on the monitor,1.0 out of 5 stars
Reviewed in India on 26 November 2020,all users,medium quality,"iam using this since 1 month,it is not that much quality,it doesn't reached my expectations, colours also showing very dim",3.0 out of 5 stars
Reviewed in India on 19 June 2020,Sudipta Chakraborty,Good to have,The monitor looks in good shape. Resolution is good.,3.0 out of 5 stars
Reviewed in India on 21 September 2020,Anonymoussh,"Don be panic with negative review,just go for it,it's best","Don be panic with negative review,just go for it,it's",5.0 out of 5 stars
Reviewed in India on 29 June 2018,Amazon Customer,Good Product,Good Monitor.Clarity is good.,5.0 out of 5 stars
Reviewed in India on 27 November 2018,Ankit,Must buy......,Really I like the monitor Worth to buy at this price lg is giving you a whole package...must buy.....but it's took 4 days to deliver.......... although product was good sry it's beyond the good😇😇,4.0 out of 5 stars
Reviewed in India on 16 December 2020,Pawan Singh,Defective product received getting refund,"Screen bleeding , warm tone on half screen and pixelated light blue colour not the model fault but mine was defective so think before buying",1.0 out of 5 stars
Reviewed in India on 23 December 2017,Nikhil,Five Stars,"Fantastic resolution , LG quality , real value for money ..",5.0 out of 5 stars
Reviewed in India on 6 December 2018,Shehbaz khan,Best Product,Just Awesome best viewing angle. 1) Amd free sync. 2) 75hz refresh rate. 3) go for it,5.0 out of 5 stars
Reviewed in India on 17 February 2019,Rizwan P.,Awesome bright scenes. Ugly Dark Scenes,"There is a backlight bleed on left top corner. Even worser, I have to sit slightly on the left to avoid the IPS glow effect. This isn't a problem in bright sxrnes. But if you play dark scenes, the monitor is at it's weakest.",3.0 out of 5 stars
Reviewed in India on 17 December 2018,Yadav H.,Decent picture,No dislikes. Picture quality is good. Satisfies my requirements.,5.0 out of 5 stars
Reviewed in India on 13 August 2020,Samit Chakravarty,Inbuilt audio of monitor does not work,The audio on the monitor does not work. LG Support does not respond. Otherwise it is okay product.,1.0 out of 5 stars
Reviewed in India on 9 March 2020,Amazon Customer,Good,Good,5.0 out of 5 stars
Reviewed in India on 21 December 2019,Siddharth Kotibhaskar,Value for money,Goodproduct,5.0 out of 5 stars
Reviewed in India on 25 September 2019,Amazon Customer,Paisa vasool deal.,"I am not going to say that this is the best one, it has some issues like light bleeding but compared with price it is acceptable cause I got it at a steal deal of 7499 Rs. only.",4.0 out of 5 stars
Reviewed in India on 26 August 2020,shafia,Very Good Monitor Screen,The monitor is very good. The delivery was superb. I just wish the size was slightly bigger. I couldn't replace this with a bigger monitor.,4.0 out of 5 stars
Reviewed in India on 9 August 2019,devesh doe,"Gaming ,office and normal moniter it is a beast",Best moniter u can buy in full hd veriyent,5.0 out of 5 stars
Reviewed in India on 20 December 2020,Anurag Alex,Perfect,This is a budget segment monitor.. There is no problem so far.. The display is more than average in this segment.,4.0 out of 5 stars
Reviewed in India on 11 August 2020,Naveen,Delivered defective monitor,"Sent a defective monitor ,hope replaced one will have no issue.",1.0 out of 5 stars
Reviewed in India on 14 December 2019,pawan beniwal,180 view and gaming is best and office work led best,"This LED is best for all work like gaming,editing and office work. View is amazing",5.0 out of 5 stars
Reviewed in India on 4 February 2020,Saurabh Chauhan,Just go for some other brand.,"Massive issues with panel, horizontal glitches and many more things.",3.0 out of 5 stars
Reviewed in India on 18 October 2016,AnupS,Five Stars,till now its working very well. have to wait for few months to access the performance.,5.0 out of 5 stars
Reviewed in India on 8 February 2018,Vishpt,Good monitor,Got the monitor yesterday. Clarity and display are superb. Control button and power button are the same which is handy but looks fragile so u can't frequently use it. Stand is a bit thin so monitor wobbles under fan. Best for gaming and movies. Have to say value for money,4.0 out of 5 stars
Reviewed in India on 22 July 2020,Jagadish Achuthanna,Best 22 inch monitor under 9500.,Good product at a great price.,4.0 out of 5 stars
Reviewed in India on 9 October 2019,Sougata Mistry,5 stars are not enough,"This LG 22inch ips display monitor is so good and beautiful. It is great for gaming,video editing,watching movies and so on. I like this and thanks for the great packageing.",5.0 out of 5 stars
Reviewed in India on 27 September 2019,praveenKumar,As expected,"Excellent, as expected.. Very good backs",5.0 out of 5 stars
Reviewed in India on 10 August 2020,HARDEEP,Osm,Its good quality,5.0 out of 5 stars
Reviewed in India on 25 January 2020,STT Balan,Slim and compact.,Good one. I bought it for home for normal use.,4.0 out of 5 stars
Reviewed in India on 17 November 2018,DEVASHISH DUTTA,Good product.,Nice screen. Easy to use . Not very rugged. But good for home use.,5.0 out of 5 stars
Reviewed in India on 19 August 2020,Pami,Good,Good,4.0 out of 5 stars
Reviewed in India on 6 September 2020,Smaheshwaram,Worst display ever,Poor quality product.. After one month usage.. Half display is blurry.. Worst product.. No support. Never go for it,1.0 out of 5 stars
Reviewed in India on 21 March 2019,rahularora_07,Indian Gamer Rocks,"This monitor is Better than the monitor shown by indian gamer(youtube channel) in 2019, although this monitor is also suggested by him(indian gamer)IG my fav guy on youtube in 2018",5.0 out of 5 stars
Reviewed in India on 3 October 2019,kabita Halder,Awesome monitor 5 star rated..,Awesome this is full hd screen but vga cable is missing in the box i really satisfied in this product and picture quality .. awesome lg is good work there monitor.,5.0 out of 5 stars
Reviewed in India on 13 August 2018,Suman Sur,My expectations are fulfilled.,Pros : 1) Narrow bezel.2) Beautiful picture quality.3) No front facing power light.4) Very easy to use joy stick like controls. 5) Very good viewing angle.. Cons.: Using for only couple of weeks. So far none.,4.0 out of 5 stars
Reviewed in India on 22 September 2020,S Mohanrao,Nice monitor with affordable cost,Very good monitor. Cost is also affordable. One can trust and buy without second thought,5.0 out of 5 stars
Reviewed in India on 4 September 2020,Amit Das,Good for budget gammer,Good monitor for gammer under budget,4.0 out of 5 stars
Reviewed in India on 8 November 2018,PRAVEEN M,Good buy,"Good picture quality, decent inbuilt speakers. Price little higher side ...",4.0 out of 5 stars
Reviewed in India on 21 January 2020,KOUSHIK BARMAN,excellent product,awesome product...satisfied...,5.0 out of 5 stars
Reviewed in India on 21 June 2020,RAJESH KUMAR CHOUDHARY,over all good,this is better than other due to i purchage dell product before it but service managing is not good as per LG,5.0 out of 5 stars
Reviewed in India on 28 August 2020,shereef,Fully satisfied,"Worth buying considering its quality, price and brand.",5.0 out of 5 stars
Reviewed in India on 19 November 2020,Techie Rajesh,Good monitor in low price,Very good monitor,5.0 out of 5 stars
Reviewed in India on 27 April 2019,Sudatt kunde,Awesome.,Great product for price.,5.0 out of 5 stars
Reviewed in India on 18 November 2019,Purusottam Jhankar,Good overall,Good overall,5.0 out of 5 stars
Reviewed in India on 14 August 2020,Arpit Jain,Value for money,Good packaging and value for money monitor,5.0 out of 5 stars
Reviewed in India on 19 August 2020,Sathish Karunakaran,Not able to adjust Monitor position,The monitor is slightly tilting downwards. There is no option to adjust the monitor position. Please help with that.,4.0 out of 5 stars
Reviewed in India on 25 January 2020,Mani R.,Lg,Picture quality is super.,5.0 out of 5 stars
Reviewed in India on 13 June 2020,Amazon Customer,Good product,"Great product, reasonable price. Suitable for normal home purpose.. Not tried gaming.",5.0 out of 5 stars
Reviewed in India on 8 August 2020,Annuji,good,best monitor for gaming and graphics work,5.0 out of 5 stars
Reviewed in India on 4 March 2019,PREM SAGAR,LCD,Very nice LCD with nice display and colors.,5.0 out of 5 stars
Reviewed in India on 3 June 2020,Syed Saquib,Worst service by Amazon,Very good monitor but very bad packaging by Amazon. The monitor could have easily broken and they have not provided me the warranty card of the product 😡,4.0 out of 5 stars
Reviewed in India on 20 October 2019,Githesh T,Loyal and Grace,Great product and picture quality is superb. LG is Loyal and Grace.,5.0 out of 5 stars
Reviewed in India on 21 November 2019,Singh A.,If left with no other alternate option go for it.,Better go for 24 inch then 22 inch if reconsidering for gaming and picture quality,3.0 out of 5 stars
Reviewed in India on 20 January 2020,Vishnu,Best product in this price range.,Best item so far.,5.0 out of 5 stars
Reviewed in India on 25 October 2019,Amazon Customer,Happy with product .,Product is good bt when I receive it I found that box was tored and seal was open.i think someone has check me product.. Amazon should take an attention on it.,5.0 out of 5 stars
Reviewed in India on 4 July 2018,MRKR,Good quality product. No issues.,Good quality product. Delivered with good package. No issues while connecting to desktop.,5.0 out of 5 stars
Reviewed in India on 4 January 2019,NED,So far so good!,Colors seem natural and pleasant to the eyes. Can’t comment on the durability in such a short period of time.,4.0 out of 5 stars
Reviewed in India on 11 October 2019,SINU ALIAS ,Bleeding light problem.,Bleeding light problem .monitor is good....but bleeding light.,1.0 out of 5 stars
Reviewed in India on 9 November 2019,Muhammed Y.,Awesome screen,Really good screen that can be used as your second screen. Good viewing angles and really good screen quality.,5.0 out of 5 stars
Reviewed in India on 31 May 2018,Madhav Singh,Amazing producttt,I bought this Led monitor for my gaming pc this is the best budget gaming monitor.. eitherif you have Nvidia graphics card you can unlock 75 Hz of refresh rateee.. this is amazing product and also good for gaming and fit it in the budgettt.....,5.0 out of 5 stars
Reviewed in India on 23 October 2019,Aman Sharma,Using with Xbox one x,"Great viewing angles, good picture quality. Even though its full HD, Xbox Downsamples 4k to full fd resulting in better quality.",4.0 out of 5 stars
Reviewed in India on 1 October 2019,Amazon Customer,Accessories are missing in delivered package,"Item is good but not complete package display cable missing, also the angle view is not good not movable, not recommended for new user. Plz don't buy this.",3.0 out of 5 stars
Reviewed in India on 26 July 2019,Nidhin.m,Awesome picture quality,Got it for 7499/- prime deal,5.0 out of 5 stars
Reviewed in India on 8 April 2020,Sai A.,Guys it is amazing,It is the best monitor the money can buy except for the part that i didnt get my cable management sleve. I request you guys to send me one pls. :D,5.0 out of 5 stars
Reviewed in India on 7 November 2019,Shiva,Best deal,"Excellent purchase from amazon, was in very low price. Good qualit.",5.0 out of 5 stars
Reviewed in India on 24 September 2017,balu,Lg monitor performer,"Monitor excellent performance different modes for photo editing , watching movies , reading modes for eye safe ... True colour of lg monitor nice",5.0 out of 5 stars
Reviewed in India on 3 January 2017,GREY HAT,Go for it! this monitor is awesome! yes it has that great HD effect which ...,I never care to write reviews..but this monitor is awesome!. yes it has that great HD effect which I was looking for! A must buy and 100% value for money. tip! when you check for its performance via laptop etc. keep the display setting as 'second screen only' (LG monitor only) for maximum performance!,5.0 out of 5 stars
Reviewed in India on 19 October 2018,Neeraj Premani,Literally the Best,Best Monitor Under ₹10k....Totally bezel less design... Amazing Picture Quality.... Just one Problem that the Amazon Packing was Very bad...It could have damaged,5.0 out of 5 stars
Reviewed in India on 17 September 2019,madhu,Value for Money,Good Monitor. Assembly was easier. Had difficulty to find monitor controls but after reading manual came to know it's placement and was able to control easily,5.0 out of 5 stars
Reviewed in India on 20 July 2019,Sourabh mohite,Best monitor at best price in 2019 also,"Full HD, anti glare is best feature & it is true 22inch exact. Only VGA cable is missing cost around 100rs so it is not a issue anymore. Better than Hp & Dell etc. Monitors. I'm Using LG from last 12years.",5.0 out of 5 stars
Reviewed in India on 5 November 2019,Sbzote,Good,Good budget monitor,5.0 out of 5 stars
Reviewed in India on 30 June 2019,Devraj Gautam,Fantastic product 👌,Very nice product at reasonable price.,5.0 out of 5 stars
Reviewed in India on 31 October 2019,VAIBHAV DANGAR,Awesome !,Excellent build quality & crisp picture.,5.0 out of 5 stars
Reviewed in India on 17 September 2019,Niligiri,good buy,good buy for us..family is happy,5.0 out of 5 stars
Reviewed in India on 4 June 2019,Ashish Prasad,Best budget monitor for gaming,Good quality monitor in these budget but there is screen bleeding issue in top side of monitor..i am not replacing it ..i hope it doesn't get serious later dont have enough time for these..,5.0 out of 5 stars
Reviewed in India on 3 June 2018,ratnesh ranjan,Horizontal line on screen,"within a month of use, a horizontal line has appeared on the screen.",1.0 out of 5 stars
Reviewed in India on 26 July 2020,Arun V.,very good monitor,"I love it , it is a great monitor but one thing i miss in this product is we cant adjust the hight but it's ok for me",5.0 out of 5 stars
Reviewed in India on 26 December 2018,Harsh Pratap Singh,Best buy.,"Got it for around 8k during the sale, I don't think you will find a better monitor for that price. Don't hesitate to go for this monitor if your budget is 9-10k.",5.0 out of 5 stars
Reviewed in India on 8 October 2019,fauzia,Excellent,Brilliant product in such a price range.. same product is too costly on flipkart.. bt amazon provided it for much less .. Thanks a lot..,5.0 out of 5 stars
Reviewed in India on 3 November 2019,BAIJU KUMAR JHA,Awesome picture quality,Awesome picture quality. I used this laptop for software development purpose but you can use it for your any work. Simply Awesome 👍,5.0 out of 5 stars
Reviewed in India on 28 October 2018,Aditya Sharma,It is 75hz and it is awesome!,"This is one of the best budget monitors available on the market. 75hz, 1080p, black stabilization, thin bezels for under 10K. Best Choice of my life to buy this monitor.",5.0 out of 5 stars
Reviewed in India on 18 July 2019,sunil yadav,no speaker,lg is the most valuable brand .this monitor is very good .thanks amazon for very fast delivery.,5.0 out of 5 stars
Reviewed in India on 26 July 2018,Piyush,Go buy it.,"Amazing monitor. Best in this price range. Matte finish, no glossy reflections. VESA mount compatible. Bought for Rs. 9365.",5.0 out of 5 stars
Reviewed in India on 23 November 2019,Pratap  g Gite,Poor Quality and timing consuming process,Damaged L.G piece was sent by Amazon. whatever i purchased on Amazon were poor quality.I purchased one mobile flip cover is also damaged,1.0 out of 5 stars
Reviewed in India on 11 May 2019,Kevin Saiza,Awesome Picture Clarity,Monitor wobbles a bit on slight impact. Otherwise its the best one.,5.0 out of 5 stars
Reviewed in India on 30 October 2018,Vikram,Youtuber mislead by this product.,This is not up to the mark product Youtuber mislead by this product.,4.0 out of 5 stars
Reviewed in India on 11 November 2017,Anindya Chatterjee,Happy,There is a red bar on the left side of the screen which should not be there. That's why one star less. Overall experience is good. I am happy.,4.0 out of 5 stars
Reviewed in India on 20 August 2020,Navdeep,Not for advance gaming but best for rest things,Good product in this price point,5.0 out of 5 stars
Reviewed in India on 13 November 2019,Rajeev Chellath,Superb monitor from LG,Everything about this product is 100%. I am satisfied.,5.0 out of 5 stars
Reviewed in India on 22 June 2019,Jo,Great Product,Good product! Recieved before time..quality great! I loved it,5.0 out of 5 stars
Reviewed in India on 3 August 2018,Amazon Customer,"Excellent, but Screen position is not adjustable.",Everything is excellent except that screen position is not adjustable. So it gives you a single viewing angle.,4.0 out of 5 stars
Reviewed in India on 21 March 2021,PRINCE S.,good quality,good quality,5.0 out of 5 stars
